platform,title,meta_score,user_score,num_critics,num_users,genres,developer,release_date
ps4,DOOM VFR,71,7.4,48,132 Ratings,"['Action', 'Shooter', 'First-Person', 'Light Gun', 'Arcade']",id Software,1-Dec-17
ps4,BLACKWOOD CROSSING,71,6.8,19,30 Ratings,"['Adventure', 'General']",PaperSeven,4-Apr-17
ps4,KONA,71,7.1,22,43 Ratings,"['Action Adventure', 'Adventure', 'General', '3D', 'First-Person']",Parabole,23-Mar-17
ps4,FARPOINT,71,8.1,62,251 Ratings,"['Action', 'Shooter', 'First-Person', 'Light Gun', 'Arcade']",Impulse Gear,16-May-17
ps4,ROMANCING SAGA 2,71,6.9,10,11 Ratings,"['Role-Playing', 'Japanese-Style']","SquareSoft, Square Enix, ArtePiazza",15-Dec-17
ps4,RESIDENT EVIL 7: BIOHAZARD - NOT A HERO,71,7.4,10,83 Ratings,"['Action Adventure', 'Survival']",Capcom,12-Dec-17
ps4,GET EVEN,71,7.3,36,89 Ratings,"['Modern', 'Action', 'Shooter', 'First-Person', 'Arcade']",The Farm 51,23-Jun-17
ps4,CYBERDIMENSION NEPTUNIA: 4 GODDESSES ONLINE,71,6.9,12,43 Ratings,"['Role-Playing', 'Action RPG']",Compile Heart,10-Oct-17
ps4,PORTAL KNIGHTS,71,6.3,26,40 Ratings,"['Action', 'Role-Playing', 'General', 'Action RPG']",Keen Games,23-May-17
ps4,SUBLEVEL ZERO REDUX,71,5.8,9,6 Ratings,"['Simulation', 'Space', 'Combat']",Sigtrap Games,7-Mar-17
ps4,8-BIT ADVENTURE ANTHOLOGY: VOLUME ONE,71,tbd,7,,,,
ps4,RUINER,71,7.7,15,54 Ratings,"['Action', 'General']",Reikon Games,26-Sep-17
ps4,PSYCHONAUTS IN THE RHOMBUS OF RUIN,71,7,36,37 Ratings,"['Action', 'General']",Double Fine Productions,21-Feb-17
ps4,MASS EFFECT: ANDROMEDA,71,4.9,61,3988 Ratings,"['Role-Playing', 'Action RPG']",BioWare,21-Mar-17
ps4,SUMMON NIGHT 6: LOST BORDERS,71,6.9,9,19 Ratings,"['Role-Playing', 'Strategy', 'Turn-Based', 'Japanese-Style', 'Tactics']",Media.Vision,31-Oct-17
ps4,KNOWLEDGE IS POWER,71,7,22,49 Ratings,"['Miscellaneous', 'Party / Minigame']","Sony Interactive Entertainment, Wish Studios",24-Oct-17
ps4,SONGBRINGER,71,6.4,10,5 Ratings,"['Action Adventure', 'General', 'Open-World']",Wizard Fu Games,5-Sep-17
ps4,BUTCHER,71,7.2,15,11 Ratings,"['Action', 'Platformer', '2D']","Transhuman Design, Crunching Koalas",9-May-17
ps4,BATMAN: THE ENEMY WITHIN - EPISODE 1: THE ENIGMA,70,6,8,25 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,8-Aug-17
ps4,SUNDERED,70,6.9,22,28 Ratings,"['Action Adventure', 'General']",Thunder Lotus Games,28-Jul-17
ps4,RESIDENT EVIL: REVELATIONS,70,7.8,32,140 Ratings,"['Action Adventure', 'Survival']",Capcom,29-Aug-17
ps4,NARUTO SHIPPUDEN: ULTIMATE NINJA STORM 4 - ROAD TO BORUTO EXPANSION,70,7.1,11,48 Ratings,"['Action', 'Fighting', '3D']",CyberConnect2,3-Feb-17
ps4,SENRAN KAGURA: PEACH BEACH SPLASH,70,7.3,25,78 Ratings,"['Action', 'Shooter', 'Third-Person', 'Arcade']","Tamsoft, Marvelous Inc.",12-Sep-17
ps4,BATMAN: THE ENEMY WITHIN - EPISODE 3: THE FRACTURED MASK,70,6.1,8,7 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,21-Nov-17
ps4,STEEP: ROAD TO THE OLYMPICS,70,6.8,21,12 Ratings,"['Sports', 'Individual', 'Ski / Snowboard']",Ubisoft Annecy,5-Dec-17
ps4,TOM CLANCY'S GHOST RECON: WILDLANDS,70,6.4,64,887 Ratings,"['Action Adventure', 'Open-World']",Ubisoft Paris,7-Mar-17
ps4,WRC 7,70,7.1,27,34 Ratings,"['Racing', 'Simulation', 'Automobile']",Kylotonn,15-Sep-17
ps4,WARRIORS ALL-STARS,70,6.4,38,27 Ratings,"['Action', ""Beat-'Em-Up"", '3D']",Omega Force,29-Aug-17
ps4,DYNASTY WARRIORS: GODSEEKERS,70,6.3,29,20 Ratings,"['Strategy', 'Turn-Based', 'Tactics']",Omega Force,31-Jan-17
ps4,AER: MEMORIES OF OLD,70,6.9,10,44 Ratings,"['Action Adventure', 'General', 'Open-World']",Daedalic Entertainment,25-Oct-17
ps4,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 2: UNDER PRESSURE,70,4.5,9,24 Ratings,"['Action', 'Adventure', 'General', '3D', 'Third-Person']",Telltale Games,6-Jun-17
ps4,TOUHOU GENSO WANDERER,70,6.7,18,15 Ratings,"['Role-Playing', 'General', 'Roguelike']",Mediascape,21-Mar-17
ps4,THAT'S YOU!,70,7.2,27,46 Ratings,"['Miscellaneous', 'Party / Minigame']",Wish Studios,4-Jul-17
ps4,ARCHANGEL,69,7,18,22 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Skydance Interactive,18-Jul-17
ps4,KORIX,69,7,9,23 Ratings,"['Strategy', 'Real-Time', 'General']",StellarVR,29-Mar-17
ps4,ABSOLVER,69,5.4,25,81 Ratings,"['Role-Playing', 'Action RPG']",Sloclap,29-Aug-17
ps4,RIDE 2,69,6.2,26,46 Ratings,"['Racing', 'Simulation', 'Automobile']",Milestone S.r.l,14-Feb-17
ps4,KNACK 2,69,7.8,81,507 Ratings,"['Action Adventure', 'Linear']",SCE Japan Studio,5-Sep-17
ps4,THE WALKING DEAD: THE TELLTALE SERIES - A NEW FRONTIER EPISODE 3: ABOVE THE LAW,69,4.7,8,27 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,28-Mar-17
ps4,SNAKE PASS,69,6.6,32,49 Ratings,"['Action Adventure', 'Puzzle', 'Action', 'General']",Sumo Digital,28-Mar-17
ps4,ARK: SURVIVAL EVOLVED,69,5.2,15,284 Ratings,"['Action Adventure', 'Survival', 'Sandbox']",Studio Wildcard,29-Aug-17
ps4,IT'S QUIZ TIME,69,7.1,10,7 Ratings,"['Miscellaneous', 'Trivia / Game Show']",Vision Games Publishing LTD,28-Nov-17
ps4,GANG BEASTS,68,6.4,17,65 Ratings,"['Action', 'Miscellaneous', 'General', 'Party / Minigame']",Boneloaf,12-Dec-17
ps4,STARBLOOD ARENA,68,7.2,23,45 Ratings,"['Action', 'General']",WhiteMoon Dreams,11-Apr-17
ps4,ONE PIECE: UNLIMITED WORLD RED - DELUXE EDITION,68,6.2,11,10 Ratings,"['Action', 'General']",Ganbarion,25-Aug-17
ps4,UTAWARERUMONO: MASK OF DECEPTION,68,7.6,22,51 Ratings,"['Strategy', 'Adventure', 'Turn-Based', 'General']",Aqua Plus,23-May-17
ps4,GUNDAM VERSUS,68,6.4,32,49 Ratings,"['Action', 'Simulation', 'Fighting', 'Vehicle', '3D', 'Combat']",Bandai Namco Games,29-Sep-17
ps4,STAR WARS BATTLEFRONT II,68,1.6,62,8686 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical']",EA DICE,14-Nov-17
ps4,MOTOGP 17,68,4.4,21,9 Ratings,"['Racing', 'Arcade', 'Automobile']","Koch Media, Milestone S.r.l",11-Jul-17
ps4,YOOKA-LAYLEE,68,6.2,53,267 Ratings,"['Action', 'Platformer', '3D']",Playtonic Games,11-Apr-17
ps4,NBA PLAYGROUNDS,68,6.5,18,31 Ratings,"['Sports', 'Team', 'Basketball', 'Arcade']",Saber Interactive,9-May-17
ps4,LIGHT TRACER,68,6.3,7,14 Ratings,"['Puzzle', 'Action']",Oasis Games,26-Sep-17
ps4,IO,68,tbd,7,,,,
ps4,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 4: WHO NEEDS YOU,68,6.7,8,13 Ratings,"['Action', 'Adventure', 'General', '3D', 'Third-Person']",Telltale Games,10-Oct-17
ps4,MINECRAFT: STORY MODE SEASON TWO - EPISODE 1: HERO IN RESIDENCE,68,5.1,10,39 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,11-Jul-17
ps4,OUTLAST 2,68,7,41,303 Ratings,"['Action Adventure', 'Survival']",Red Barrels,24-Apr-17
ps4,DIGIMON WORLD: NEXT ORDER,68,6.8,35,148 Ratings,"['Role-Playing', 'Trainer']",B.B.Studio,31-Jan-17
ps4,HUMAN: FALL FLAT,67,6.9,15,37 Ratings,"['Action Adventure', 'General']",No Brakes Games,9-May-17
ps4,DANGANRONPA ANOTHER EPISODE: ULTRA DESPAIR GIRLS,67,7.5,13,58 Ratings,"['Action Adventure', 'General']",Spike Chunsoft,27-Jun-17
ps4,VIKINGS: WOLVES OF MIDGARD,67,6.9,14,62 Ratings,"['Role-Playing', 'Action RPG']",Games Farm,28-Mar-17
ps4,HOW TO SURVIVE 2,67,6.2,13,31 Ratings,"['Action Adventure', 'Survival']",505 Games,6-Feb-17
ps4,NINE PARCHMENTS,67,6.7,7,10 Ratings,"['Role-Playing', 'Action RPG']","Frozenbyte, Inc.",12-Dec-17
ps4,BATMAN: THE ENEMY WITHIN - EPISODE 2: THE PACT,67,5.3,9,14 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,26-Sep-17
ps4,DREAMWORKS VOLTRON VR CHRONICLES,67,4.5,8,8 Ratings,"['Action', 'General']",Digital Domain,26-Sep-17
ps4,THE TOWN OF LIGHT,67,6.6,23,32 Ratings,"['Adventure', '3D', 'First-Person']","LKA Interactive, LKA",6-Jun-17
ps4,WHITE DAY: A LABYRINTH NAMED SCHOOL,67,7.2,32,28 Ratings,"['Action Adventure', 'Survival']",ROIGAMES Inc.,22-Aug-17
ps4,THE LEGO NINJAGO MOVIE VIDEO GAME,67,6.2,27,52 Ratings,"['Action Adventure', 'General', 'Linear']",TT Games,22-Sep-17
ps4,MAX: THE CURSE OF BROTHERHOOD,67,5.8,9,8 Ratings,"['Action Adventure', 'General']",Wired Productions,8-Nov-17
ps4,SHINESS: THE LIGHTNING KINGDOM,67,6.8,32,31 Ratings,"['Role-Playing', 'Action RPG']",Enigami,18-Apr-17
ps4,RESIDENT EVIL 7: BIOHAZARD - BANNED FOOTAGE VOL. 2,67,6.9,12,28 Ratings,"['Action Adventure', 'Survival']",Capcom,14-Feb-17
ps4,FATE/EXTELLA: THE UMBRAL STAR,67,7,33,52 Ratings,"['Action', ""Beat-'Em-Up"", '3D']",Marvelous Inc.,17-Jan-17
ps4,DREAMFALL CHAPTERS,67,6.9,25,41 Ratings,"['Fantasy', 'Adventure', '3D', 'Third-Person']",Red Thread Games,5-May-17
ps4,MXGP3: THE OFFICIAL MOTOCROSS VIDEOGAME,67,tbd,20,,,,
ps4,MUDRUNNERS: A SPINTIRES GAME,67,7.1,13,51 Ratings,"['Simulation', 'Vehicle', 'Civilian']",Koch Media,31-Oct-17
ps4,WWE 2K18,66,5.5,54,152 Ratings,"['Sports', 'Individual', 'Combat', 'Wrestling']",Yuke's,13-Oct-17
ps4,NIGHTS OF AZURE 2: BRIDE OF THE NEW MOON,66,7,32,36 Ratings,"['Action', 'General', 'Role-Playing', 'Action RPG']",Gust,24-Oct-17
ps4,LEGO WORLDS,66,6.4,34,63 Ratings,"['Action Adventure', 'Sandbox']",TT Games,7-Mar-17
ps4,BLACK THE FALL,66,6.7,16,37 Ratings,"['Action', 'General']",Sand Sailor Studio,11-Jul-17
ps4,NASCAR HEAT 2,66,5.6,12,25 Ratings,"['Racing', 'Simulation', 'Automobile']","Monster Games Inc., 704Games",12-Sep-17
ps4,THE INCREDIBLE ADVENTURES OF VAN HELSING: EXTENDED EDITION,66,6.3,9,15 Ratings,"['Role-Playing', 'Action RPG']",NeocoreGames,28-Feb-17
ps4,BLUE REFLECTION,66,7.2,35,49 Ratings,"['Role-Playing', 'Japanese-Style']",Gust,26-Sep-17
ps4,HIDDEN AGENDA,66,6.5,45,135 Ratings,"['Miscellaneous', 'Adventure', '3D', 'Party / Minigame', 'Third-Person']",Supermassive Games,24-Oct-17
ps4,BERSERK AND THE BAND OF THE HAWK,66,7,53,91 Ratings,"['Action', ""Beat-'Em-Up"", '3D']",Omega Force,21-Feb-17
ps4,CHAOS CODE: NEW SIGN OF CATASTROPHE,66,tbd,9,,,,
ps4,THE SIMS 4,66,3.9,27,238 Ratings,"['Simulation', 'Virtual', 'Virtual Life']",Maxis,17-Nov-17
ps4,DEXED,65,tbd,11,,,,
ps4,FINAL FANTASY XV: EPISODE PROMPTO,65,8.7,7,250 Ratings,"['Role-Playing', 'Action RPG']",Square Enix,27-Jun-17
ps4,SURF WORLD SERIES,65,tbd,8,,,,
ps4,DINO FRONTIER,65,6.6,9,15 Ratings,"['Strategy', 'Management', 'Business / Tycoon']",Uber Entertainment,1-Aug-17
ps4,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 3: MORE THAN A FEELING,65,6.3,7,17 Ratings,"['Action', 'Adventure', 'General', '3D', 'Third-Person']",Telltale Games,22-Aug-17
ps4,BAJA: EDGE OF CONTROL HD,65,6.3,7,11 Ratings,"['Racing', 'Simulation', 'Automobile']",THQ Nordic,14-Sep-17
ps4,THE SOLUS PROJECT,65,6.9,12,17 Ratings,"['Action', 'General']",Grip Games,18-Sep-17
ps4,SINGSTAR CELEBRATION,65,6.1,13,9 Ratings,"['Action', 'Rhythm', 'Music']",Sony Interactive Entertainment,24-Oct-17
ps4,FRAGMENTS OF HIM,65,5.5,10,4 Ratings,"['Adventure', 'Visual Novel']",Sassybot,26-Sep-17
ps4,BIRTHDAYS THE BEGINNING,65,6.5,25,14 Ratings,"['Strategy', 'Management', 'Business / Tycoon', 'Action Adventure', 'Sandbox']",Arc System Works,9-May-17
ps4,THE SILVER CASE,64,8,22,37 Ratings,"['General', 'Adventure', 'Visual Novel']",Grasshopper Manufacture,18-Apr-17
ps4,SYMPHONY OF THE MACHINE,64,4.8,7,4 Ratings,"['Puzzle', 'General']",Stirfire Studios,25-Apr-17
ps4,FATED: THE SILENT OATH,64,5.3,15,8 Ratings,"['Action Adventure', 'Adventure', 'General', '3D', 'First-Person']",Frima Studio,28-Mar-17
ps4,YONDER: THE CLOUD CATCHER CHRONICLES,64,7.6,39,54 Ratings,"['Action Adventure', 'Open-World']",Prideful Sloth,18-Jul-17
ps4,FALLEN LEGION: SINS OF AN EMPIRE,64,8.2,14,146 Ratings,"['Role-Playing', 'Action RPG']",YummyYummyTummy,18-Jul-17
ps4,DEAD BY DAYLIGHT,64,5.1,18,277 Ratings,"['Action Adventure', 'Survival']",505 Games,20-Jun-17
ps4,DEADCORE,64,tbd,9,,,,
ps4,ACCEL WORLD VS. SWORD ART ONLINE: MILLENNIUM TWILIGHT,64,6.6,27,17 Ratings,"['Role-Playing', 'Action RPG']",Artdink,7-Jul-17
ps4,DANGER ZONE,64,6.3,16,9 Ratings,"['Racing', 'General', 'Arcade', 'Automobile']",Three Fields Entertainment,30-May-17
ps4,SEASONS AFTER FALL,64,6.6,9,21 Ratings,"['Action', 'Platformer', '2D']",Swing Swing Submarine,16-May-17
ps4,THIS IS THE POLICE,63,6.4,12,34 Ratings,"['Simulation', 'Virtual', 'Virtual Life', 'Career']",Weappy Studio,22-Mar-17
ps4,UNBOX: NEWBIE'S ADVENTURE,63,tbd,8,,,,
ps4,STIFLED,63,6.2,13,9 Ratings,"['Adventure', '3D', 'First-Person']",Gattai Games,31-Oct-17
ps4,ARIZONA SUNSHINE,63,6.3,31,59 Ratings,"['Action', 'Shooter', 'First-Person', 'Light Gun', 'Arcade']",Jaywalkers Interactive,5-Jul-17
ps4,SUDDEN STRIKE 4,63,7.4,12,31 Ratings,"['Strategy', 'Real-Time', 'General']",Kalypso,15-Aug-17
ps4,GHOST BLADE HD,62,6.3,12,9 Ratings,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",HUCAST,28-Feb-17
ps4,AGENTS OF MAYHEM,62,6.6,70,148 Ratings,"['Action Adventure', 'Open-World']",Volition Inc.,15-Aug-17
ps4,THE WALKING DEAD: THE TELLTALE SERIES - A NEW FRONTIER EPISODE 4: THICKER THAN WATER,62,4.9,7,24 Ratings,"['Adventure', 'Point-and-Click']",Telltale Games,25-Apr-17
ps4,MONSTER OF THE DEEP: FINAL FANTASY XV,62,8.7,27,181 Ratings,"['Sports', 'Individual', 'Nature', 'Fishing']",Square Enix,21-Nov-17
ps4,SPELLSPIRE,62,tbd,8,,,,
ps4,FLATOUT 4: TOTAL INSANITY,62,6,32,53 Ratings,"['Racing', 'Arcade', 'Automobile']","Strategy First, Kylotonn",17-Mar-17
ps4,LITTLE NIGHTMARES: THE DEPTHS,62,6.9,8,20 Ratings,"['General', 'Action Adventure', 'Linear']",Tarsier Studios,7-Jul-17
ps4,MALICIOUS FALLEN,62,6.1,14,15 Ratings,"['Action', 'General']",Alvion,21-Feb-17
ps4,99VIDAS,61,6.5,11,39 Ratings,"['Action', ""Beat-'Em-Up"", '2D']",QUByte Interactive,18-Jul-17
ps4,FRIDAY THE 13TH: THE GAME,61,6.3,16,263 Ratings,"['Action Adventure', 'Survival']","IllFonic, Gun Media",26-May-17
ps4,PARAPPA THE RAPPER REMASTERED,61,5.2,34,67 Ratings,"['Action', 'Rhythm', 'Music']","NanaOn-Sha, Sony Interactive Entertainment",4-Apr-17
ps4,HAS-BEEN HEROES,61,6.5,7,11 Ratings,"['Strategy', 'Turn-Based', 'General', 'Tactics']","Frozenbyte, Inc., GameTrust",28-Mar-17
ps4,OUTCAST: SECOND CONTACT,61,6.2,16,29 Ratings,"['Action Adventure', 'Adventure', 'General', 'Open-World']","Appeal, Bigben Interactive, Bigben Games",14-Nov-17
ps4,NEED FOR SPEED PAYBACK,61,4.3,59,1298 Ratings,"['Simulation', 'Racing', 'Arcade', 'Automobile']",Ghost Games,7-Nov-17
ps4,OH...SIR! THE INSULT SIMULATOR,60,tbd,9,,,,
ps4,ANCIENT AMULETOR,60,6.6,12,12 Ratings,"['Adventure', '3D', 'First-Person']",TIGAMES,27-Jun-17
ps4,DE-FORMERS,60,4.2,8,13 Ratings,"['Action', 'Arcade']",Ready at Dawn,21-Apr-17
ps4,PLANET OF THE APES: LAST FRONTIER,59,5.2,17,40 Ratings,"['Action Adventure', 'General']","Creative England, Creative England",21-Nov-17
ps4,LATE SHIFT,59,7.1,15,58 Ratings,"['Adventure', 'General']",Wales Interactive,18-Apr-17
ps4,MICRO MACHINES WORLD SERIES,59,3.6,39,36 Ratings,"['Racing', 'General', 'Arcade', 'Automobile']","Codemasters, Just Add Water",30-Jun-17
ps4,ROGUE TROOPER REDUX,59,7.1,21,8 Ratings,"['Action', 'Shooter', 'Third-Person', 'Arcade']",Sold Out,17-Oct-17
ps4,RAIN WORLD,59,7.1,18,39 Ratings,"['Action', 'Platformer', '2D']",Videocult,28-Mar-17
ps4,SKYLAR & PLUX: ADVENTURE ON CLOVER ISLAND,59,6.7,8,19 Ratings,"['Action', 'Platformer', '3D']","Grip Games, Right Nice Games",19-May-17
ps4,SG/ZH: SCHOOL GIRL ZOMBIE HUNTER,59,6.2,11,18 Ratings,"['Action', 'Shooter', 'Third-Person', 'Arcade']",Tamsoft,17-Nov-17
ps4,FINAL FANTASY XV: EPISODE GLADIOLUS,59,8.6,15,255 Ratings,"['Role-Playing', 'Action RPG']",Square Enix,29-Mar-17
ps4,DARK ROSE VALKYRIE,58,6,14,24 Ratings,"['Role-Playing', 'Japanese-Style']",Compile Heart,6-Jun-17
ps4,ELEX,58,6.5,19,641 Ratings,"['Role-Playing', 'Western-Style']",Piranha Bytes,17-Oct-17
ps4,SONIC FORCES,57,6.6,46,866 Ratings,"['Action', 'Action Adventure', 'General', 'Platformer', '3D']","SegaSoft, Sonic Team",7-Nov-17
ps4,DESTINY 2: CURSE OF OSIRIS,57,1.5,28,580 Ratings,"['Action', 'Shooter', 'First-Person', 'Arcade']",Bungie,5-Dec-17
ps4,RAIDERS OF THE BROKEN PLANET,56,5,9,26 Ratings,"['Strategy', 'Real-Time', 'MOBA']",Mercury Steam,22-Sep-17
ps4,THESEUS,56,6.5,22,19 Ratings,"['Action Adventure', 'General']",Forge Reply,26-Jul-17
ps4,EARTHLOCK: FESTIVAL OF MAGIC,56,6.2,13,5 Ratings,"['Role-Playing', 'General']",Snow Castle Games,27-Jan-17
ps4,PERCEPTION,56,6.1,24,27 Ratings,"['Adventure', '3D', 'First-Person']",The Deep End Games,6-Jun-17
ps4,100FT ROBOT GOLF,56,5.6,18,22 Ratings,"['Sports', 'Individual', 'Golf', 'Arcade']",No Goblin,27-Sep-17
ps4,DRAWN TO DEATH,56,5.9,37,147 Ratings,"['Action', 'Shooter', 'Third-Person', 'Sci-Fi', 'Arcade']","SCEA San Diego Studios, Sony Interactive Entertainment",4-Apr-17
ps4,BUSH HOCKEY LEAGUE,56,4.7,16,13 Ratings,"['Sports', 'Team', 'Ice Hockey', 'Arcade']",V7 Entertainment Inc.,29-Mar-17
ps4,DON'T KNOCK TWICE,56,6.1,7,8 Ratings,"['Adventure', '3D', 'First-Person']",Wales Interactive,5-Sep-17
ps4,SNIPER: GHOST WARRIOR 3,55,6.5,49,265 Ratings,"['Action', 'Shooter', 'First-Person', 'Tactical', 'Modern']",City Interactive,25-Apr-17
ps4,AKIBA'S BEAT,55,6.8,33,39 Ratings,"['Action Adventure', 'Role-Playing', 'Action RPG']",Acquire,16-May-17
ps4,2DARK,54,7.3,19,24 Ratings,"['Action Adventure', 'General']",Gloomywood,10-Mar-17
ps4,BLACK MIRROR,54,5.2,21,36 Ratings,"['Adventure', '3D', 'Third-Person']",THQ Nordic,28-Nov-17
ps4,VALKYRIA REVOLUTION,54,5.7,56,95 Ratings,"['Role-Playing', 'Strategy', 'Turn-Based', 'Action RPG', 'Tactics']",Media.Vision,27-Jun-17
ps4,KNEE DEEP,54,tbd,15,,,,
ps4,SMASHBOX ARENA,54,5.2,11,6 Ratings,"['Action', 'Shooter', 'Light Gun']","BigBox VR, Inc., BigBox VR",25-Jul-17
ps4,OURE,53,5.5,8,24 Ratings,"['Action Adventure', 'General']",Heavy Spectrum,30-Oct-17
ps4,HIDDEN DRAGON LEGEND,52,5.3,13,25 Ratings,"['Action', 'Platformer', '2D']",Oasis Games,19-Sep-17
ps4,UNCANNY VALLEY,52,4.5,9,25 Ratings,"['Action Adventure', 'Survival']",Cowardly Creations,7-Feb-17
ps4,DIVIDE,50,tbd,14,,,,
ps4,TOBY: THE SECRET MINE,50,tbd,9,,,,
ps4,MIGHTY MORPHIN POWER RANGERS: MEGA BATTLE,49,5.2,19,24 Ratings,"['Action', ""Beat-'Em-Up"", '2D']","Bandai Namco Games, Bamtang",17-Jan-17
ps4,DOUBLE DRAGON IV,49,6.1,18,28 Ratings,"['Action', ""Beat-'Em-Up"", '2D']",Arc System Works,30-Jan-17
ps4,MOTO RACER 4,49,4.5,11,15 Ratings,"['Racing', 'Arcade', 'Other']","Artefacts Studio, PQube",24-Jan-17
ps4,SYBERIA 3,48,5.9,18,66 Ratings,"['Adventure', '3D', 'Third-Person']",Microids,25-Apr-17
ps4,LEAGUE OF WAR: VR ARENA,46,5,9,5 Ratings,"['Strategy', 'Real-Time', 'General']","MunkyFun, Inc.",7-Nov-17
ps4,RAID: WORLD WAR II,46,3.7,12,15 Ratings,"['Action Adventure', 'General']","Starbreeze, Lion Games",10-Oct-17
ps4,AEREA,46,4.4,10,15 Ratings,"['Role-Playing', 'Action RPG']","Triangle Studios, Soedesco",30-Jun-17
ps4,BUBSY: THE WOOLIES STRIKE BACK,45,5.9,20,135 Ratings,"['Action', 'Platformer', '2D']",Black Forest Games,31-Oct-17
ps4,MAIZE,45,tbd,7,,,,
ps4,TOUHOU KOBUTO V: BURST BATTLE,42,3.5,12,14 Ratings,"['Action', 'Fighting', '3D']",CUBETYPE,10-Oct-17
ps4,RUGBY 18,41,3.8,11,11 Ratings,"['Sports', 'Team', 'Rugby']",Koch Media,24-Oct-17
ps4,TROLL AND I,39,4.3,12,36 Ratings,"['Action Adventure', 'General']",Maximum Games,21-Mar-17
ps4,DYING: REBORN,38,5.2,17,33 Ratings,"['Adventure', '3D', 'First-Person']",Nekcom,28-Feb-17
ps4,RANDALL,38,2.5,10,10 Ratings,"['Action', 'Platformer', '2D']",We The Force,6-Jun-17
ps4,ROAD RAGE,26,2.4,14,29 Ratings,"['Simulation', 'Vehicle', 'Combat']",Maximum Games,14-Nov-17
ps4,RED DEAD REDEMPTION 2,97,8.5,99,17260 Ratings,"['Action Adventure', 'Open-World']",Rockstar Games,26-Oct-18
ps4,GOD OF WAR,94,9.2,118,18985 Ratings,"['Action Adventure', 'Linear']",SCE Santa Monica,20-Apr-18
ps4,DIVINITY: ORIGINAL SIN II - DEFINITIVE EDITION,92,7.9,46,463 Ratings,"['Role-Playing', 'Western-Style']",Larian Studios Games,31-Aug-18
ps4,SHADOW OF THE COLOSSUS,91,7.8,100,2390 Ratings,"['Action Adventure', 'General']","Bluepoint Games, SCE Japan Studio",6-Feb-18
ps4,CELESTE,91,7.5,7,390 Ratings,"['Action', 'Platformer', '2D']",Matt Makes Games Inc.,25-Jan-18
ps4,MONSTER HUNTER: WORLD,90,7.7,93,1859 Ratings,"['Role-Playing', 'Action RPG']",Capcom,26-Jan-18
ps4,ASTRO BOT: RESCUE MISSION,90,8.9,51,512 Ratings,"['Action Adventure', 'General']",JapanStudio,2-Oct-18
ps4,TETRIS EFFECT,89,7.6,72,214 Ratings,"['Puzzle', 'Stacking']",Enhance Games,9-Nov-18
ps4,INJUSTICE 2: LEGENDARY EDITION,88,7.7,7,228 Ratings,"['Action', 'Fighting', '2D']",NetherRealm Studios,27-Mar-18
ps4,OWLBOY,88,6.6,10,113 Ratings,"['Action Adventure', 'General']",BlitWorks,10-Apr-18
ps4,DEAD CELLS,87,7.7,31,241 Ratings,"['Action', 'Platformer', '2D']",Motion Twin,7-Aug-18
ps4,STREET FIGHTER V: ARCADE EDITION,87,6.5,36,359 Ratings,"['Action', 'Fighting', '2D']",Capcom,16-Jan-18
ps4,DRAGON BALL FIGHTERZ,87,8,74,600 Ratings,"['Action', 'Fighting', '2D']",Arc System Works,26-Jan-18
ps4,MARVEL'S SPIDER-MAN,87,8.7,116,7286 Ratings,"['Action Adventure', 'Open-World']",Insomniac Games,7-Sep-18
ps4,MONSTER BOY AND THE CURSED KINGDOM,87,8.1,18,77 Ratings,"['Action Adventure', 'General']",FDG Entertainment,4-Dec-18
ps4,SONIC MANIA PLUS,87,7.8,25,181 Ratings,"['Action', 'Platformer', '2D']",Sega,17-Jul-18
ps4,BEAT SABER,86,8.2,24,150 Ratings,"['Action', 'General']",Hyperbolic Magnetism,20-Nov-18
ps4,DRAGON QUEST XI: ECHOES OF AN ELUSIVE AGE,86,8.6,86,926 Ratings,"['Role-Playing', 'Japanese-Style']",Square Enix,4-Sep-18
ps4,DJMAX RESPECT,85,8,11,53 Ratings,"['Action', 'Rhythm', 'Music']",Rocky Studio,6-Mar-18
ps4,YAKUZA KIWAMI 2,85,8.3,69,345 Ratings,"['Action Adventure', 'Open-World']","Sega, Ryu ga Gotoku Studios",28-Aug-18
ps4,VALKYRIA CHRONICLES 4,85,8.1,46,191 Ratings,"['Strategy', 'Turn-Based', 'Tactics']","Sega, Media.Vision",25-Sep-18
ps4,MOSS,85,8,64,205 Ratings,"['Action Adventure', 'General']",Polyarc,27-Feb-18
ps4,428: SHIBUYA SCRAMBLE,85,7.7,19,29 Ratings,"['Action Adventure', 'Adventure', 'General', 'Visual Novel']",Spike Chunsoft,4-Sep-18
ps4,NI NO KUNI II: REVENANT KINGDOM,84,7.5,84,846 Ratings,"['Action RPG', 'Role-Playing', 'Japanese-Style']",Level 5,23-Mar-18
