platform,title,meta_score,user_score,num_critics,num_users,genres,developer,release_date
pc,.HACK//G.U. LAST RECODE,69.0,8.1,7.0,27,"Miscellaneous, Compilation",CyberConnect2,2017-11-03
pc,MARVEL VS. CAPCOM: INFINITE,69.0,5.3,12.0,58,"Action, Fighting, 2D",Capcom,2017-09-19
pc,TINY METAL,68.0,3.8,12.0,16,"Strategy, Turn-Based, Tactics",AREA35,2017-12-21
pc,AGENTS OF MAYHEM,68.0,5.4,22.0,115,"Action Adventure, Open-World",Volition Inc.,2017-08-15
pc,SEVEN: THE DAYS LONG GONE,68.0,7.4,35.0,73,"Role-Playing, Action Adventure, General, Action RPG, Open-World",IMGN.PRO,2017-12-01
pc,SHINESS: THE LIGHTNING KINGDOM,68.0,7.2,8.0,21,"Role-Playing, Action RPG",Enigami,2017-04-18
pc,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 5: DON'T STOP BELIEVIN',68.0,7.4,9.0,17,"Action, General, Adventure, 3D, Third-Person",Telltale Games,2017-11-07
pc,OUTCAST: SECOND CONTACT,68.0,6.5,13.0,25,"Action Adventure, Adventure, General, Open-World","Appeal, Bigben Interactive, Bigben Games",2017-11-14
pc,SKYLAR & PLUX: ADVENTURE ON CLOVER ISLAND,68.0,6.7,8.0,12,"Action, Platformer, 3D",Right Nice Games,2017-05-19
pc,BLITZKRIEG 3,68.0,3.8,8.0,20,"Strategy, Real-Time, General, Historic, Tactics","Nival Interactive, Nival",2017-06-02
pc,911 OPERATOR,68.0,6.8,7.0,47,"Simulation, Virtual, Career",Jutsu Games,2017-02-24
pc,THE LONG JOURNEY HOME,68.0,7.2,25.0,30,"Action Adventure, General",Daedalic Studio West,2017-05-30
pc,SOLSTICE CHRONICLES: MIA,68.0,6.5,12.0,6,"Action, Shooter, Shoot-Em-Up, Top-Down",Ironward,2017-07-26
pc,2DARK,68.0,5.5,14.0,33,"Action Adventure, General",Gloomywood,2017-03-10
pc,ELEX,67.0,7,31.0,1265,"Role-Playing, Western-Style",Piranha Bytes,2017-10-17
pc,SCANNER SOMBRE,67.0,7,13.0,23,"Action Adventure, Linear",Introversion Software,2017-04-26
pc,TYRANNY: BASTARD'S WOUND,67.0,6.9,8.0,27,"Role-Playing, Western-Style",Obsidian Entertainment,2017-09-07
pc,NBA PLAYGROUNDS,67.0,7.2,7.0,26,"Sports, Team, Basketball, Arcade",Saber Interactive,2017-05-09
pc,DILUVION,66.0,6.3,34.0,27,"Action Adventure, Open-World",ArachnidGames,2017-02-02
pc,RAIN WORLD,66.0,8.7,16.0,88,"Action, Platformer, 2D",Videocult,2017-03-28
pc,VIKINGS: WOLVES OF MIDGARD,66.0,6.9,14.0,62,"Role-Playing, Action RPG",Games Farm,2017-03-24
pc,BOUNTY TRAIN,66.0,7.5,8.0,6,"Simulation, Vehicle, Train",Corbie Games,2017-05-16
pc,IMMORTAL PLANET,65.0,6.7,16.0,6,"Role-Playing, Action RPG",teedoubleuGAMES,2017-07-27
pc,ATOMEGA,65.0,6.5,14.0,4,"Action, General",Ubisoft Reflections,2017-09-19
pc,THE CROW'S EYE,65.0,7,16.0,14,"Action Adventure, Horror, Survival",3D2 Entertainment,2017-03-20
pc,AVEN COLONY,65.0,8.2,20.0,25,"Strategy, Management, Government",Mothership Entertainment,2017-07-25
pc,STAR WARS BATTLEFRONT II,65.0,1.8,24.0,3197,"Action, Shooter, First-Person, Tactical",EA DICE,2017-11-17
pc,THEHUNTER: CALL OF THE WILD,64.0,7.1,13.0,77,"Sports, Individual, Nature, Hunting",Expansive Worlds,2017-02-16
pc,THE FRANZ KAFKA VIDEOGAME,64.0,7,17.0,20,"Adventure, Point-and-Click",mif2000,2017-04-06
pc,RISE & SHINE,64.0,6,25.0,37,"Action, Platformer, 2D","Super Mega Team, Super Awesome Hyper Dimensional Mega Team",2017-01-13
pc,SERIAL CLEANER,64.0,6.9,10.0,31,"Action, Action Adventure, General, Linear",iFun4all,2017-07-17
pc,REDEEMER,64.0,7.5,25.0,37,"Action Adventure, Linear",Sobaka,2017-08-01
pc,STRAFE,64.0,5.3,39.0,39,"Action, Shooter, First-Person, Arcade",Pixel Titans,2017-05-09
pc,IMPACT WINTER,63.0,4.8,23.0,26,"Adventure, General",Mojo Bones,2017-05-22
pc,NEED FOR SPEED PAYBACK,62.0,3.8,7.0,558,"Racing, Arcade, Automobile",Electronic Arts,2017-11-10
pc,TOTAL WAR: ROME II - EMPIRE DIVIDED,62.0,5.5,9.0,29,"Strategy, Real-Time, General",Creative Assembly,2017-11-30
pc,URBAN EMPIRE,62.0,5.3,20.0,39,"Strategy, Management, Government","Fragment Production Ltd, Reborn Games Inc.",2017-01-20
pc,FRIDAY THE 13TH: THE GAME,61.0,6.2,23.0,248,"Horror, Action Adventure, Survival","IllFonic, Gun Media",2017-05-26
pc,DESTINY 2: CURSE OF OSIRIS,61.0,1.8,9.0,185,"Action, Shooter, First-Person, Arcade",Bungie,2017-12-05
pc,PHONING HOME,61.0,7.1,14.0,22,"Action Adventure, General",ION LANDS,2017-02-07
pc,ROGUE TROOPER REDUX,60.0,6.2,11.0,16,"Action, Shooter, Third-Person, Arcade",TickTock Games,2017-10-17
pc,BLACK MIRROR,60.0,4.7,19.0,36,"Adventure, 3D, Third-Person",KING Art,2017-11-28
pc,SNIPER: GHOST WARRIOR 3,59.0,6.3,18.0,227,"Action, Shooter, First-Person, Tactical, Modern",City Interactive,2017-04-25
pc,TARTARUS,59.0,7,7.0,7,"Adventure, 3D, First-Person",Abyss Gameworks,2017-11-21
pc,EMPATHY: PATH OF WHISPERS,59.0,5.7,9.0,7,"Adventure, 3D, First-Person",Pixel Night,2017-05-16
pc,MICRO MACHINES WORLD SERIES,58.0,3.4,8.0,13,"Racing, General, Arcade, Automobile",Codemasters,2017-06-29
pc,MEMORANDA,58.0,6.3,19.0,13,"Adventure, Point-and-Click",Bit Byterz,2017-01-25
pc,FORMULA FUSION,58.0,7.4,13.0,20,"Racing, Arcade, Futuristic",R8 Games,2017-06-01
pc,PERCEPTION,56.0,6.4,26.0,51,"Adventure, 3D, First-Person",The Deep End Games,2017-05-30
pc,SONIC FORCES,56.0,6.2,9.0,287,"Action, Action Adventure, General, Platformer, 3D",Sonic Team,2017-11-07
pc,REALPOLITIKS,52.0,6.7,10.0,26,"Strategy, Real-Time, General",Jujubee S.A.,2017-02-16
pc,SYBERIA 3,51.0,5.8,33.0,159,"Modern, Adventure, 3D, Third-Person",Microids,2017-04-20
pc,DOUBLE DRAGON IV,50.0,5.9,9.0,15,"Action, Beat-Em-Up, 2D",Arc System Works,2017-01-30
pc,BUSH HOCKEY LEAGUE,48.0,4.3,7.0,4,"Sports, Team, Ice Hockey, Arcade",V7 Entertainment Inc.,2017-03-28
pc,INMATES,46.0,7.5,9.0,28,"Action Adventure, Adventure, General, 3D, First-Person","Iceberg Interactive, Davit Andreasyan",2017-10-05
pc,RESERVOIR DOGS: BLOODY DAYS,45.0,5.7,27.0,19,"Action, General",Big Star Games,2017-05-18
pc,BUBSY: THE WOOLIES STRIKE BACK,44.0,5.5,8.0,32,"Action, Platformer, 2D",Black Forest Games,2017-10-31
pc,HUSK,44.0,4,7.0,20,"Action Adventure, Survival",UndeadScout,2017-02-03
pc,INNER CHAINS,40.0,4.9,10.0,17,"Action, Shooter, First-Person, Arcade",Telepaths Tree,2017-05-18
pc,HELLO NEIGHBOR,38.0,4.8,19.0,247,"Action, Adventure, General, 3D, First-Person",Dynamic Pixels,2017-12-08
pc,INTO THE BREACH,90.0,7.8,56.0,397,"Strategy, Turn-Based, General, Tactics",Subset Games,2018-02-27
pc,DEAD CELLS,89.0,8.1,34.0,496,"Action, Platformer, 2D",Motion Twin,2018-08-07
pc,RETURN OF THE OBRA DINN,89.0,8.4,35.0,307,"Adventure, 3D, First-Person",Lucas Pope,2018-10-18
pc,DUSK,88.0,8.3,19.0,194,"Action, Shooter, First-Person, Arcade",New Blood Interactive,2018-12-10
pc,MONSTER HUNTER: WORLD,88.0,6.8,34.0,757,"Role-Playing, Action RPG",Capcom,2018-08-09
pc,PILLARS OF ETERNITY II: DEADFIRE,88.0,7.8,71.0,667,"Role-Playing, Western-Style",Obsidian Entertainment,2018-05-08
pc,CELESTE,88.0,8.3,17.0,639,"Action, Platformer, 2D",Matt Makes Games Inc.,2018-01-25
pc,FORZA HORIZON 4,88.0,7.8,22.0,748,"Racing, Simulation, Automobile",Playground Games,2018-09-28
pc,SUBNAUTICA,87.0,8.5,39.0,1047,"Adventure, General",Unknown Worlds Entertainment,2018-01-23
pc,RIMWORLD,87.0,8.9,8.0,474,"Sci-Fi, Strategy, Real-Time, General",Ludeon Studios,2018-10-17
pc,UNAVOWED,87.0,8,30.0,96,"Adventure, General, Point-and-Click",Wadjet Eye Games,2018-08-08
pc,ICONOCLASTS,87.0,8,21.0,106,"Action Adventure, Open-World","Joakim Sandberg, Konjak",2018-01-23
pc,YAKUZA 0,86.0,8.6,23.0,359,"Action Adventure, Open-World",Ryu ga Gotoku Studios,2018-08-01
pc,CROSSCODE,86.0,8.2,13.0,165,"Role-Playing, Action RPG",Radical Fish Games,2018-09-20
pc,FOOTBALL MANAGER 2019,86.0,7.1,32.0,131,"Sports, Team, Soccer, Management",Sports Interactive,2018-11-02
pc,ASSASSIN'S CREED ODYSSEY,86.0,6.2,14.0,2162,"Action Adventure, Open-World",Ubisoft,2018-10-02
pc,AMONG US,85.0,6.9,9.0,220,"Action Adventure, General, Survival",Innersloth,2018-11-16
pc,FINAL FANTASY XV: WINDOWS EDITION,85.0,8,29.0,943,"Role-Playing, Action RPG",Square Enix,2018-03-06
pc,DRAGON BALL FIGHTERZ,85.0,7.4,9.0,191,"Action, Fighting, 2D",Arc System Works,2018-01-26
pc,BATMAN: THE ENEMY WITHIN - EPISODE 5: SAME STITCH,85.0,7.5,15.0,93,"Adventure, Point-and-Click",Telltale Games,2018-03-26
pc,FULL METAL FURIES,85.0,7.6,8.0,53,"Action, Beat-Em-Up, 2D",Cellar Door Games,2018-01-17
pc,THRONEBREAKER: THE WITCHER TALES,85.0,8,51.0,605,"Role-Playing, Action RPG, Strategy, Turn-Based, Card Battle",CD Projekt Red Studio,2018-11-09
pc,SPRINT VECTOR,84.0,6.8,9.0,17,"Racing, Arcade, Other",Survios,2018-02-02
pc,DESTINY 2: FORSAKEN,84.0,6.1,17.0,222,"Action, Shooter, First-Person, Arcade","Bungie Software, Bungie",2018-09-04
pc,TOTAL WAR: WARHAMMER II - RISE OF THE TOMB KINGS,84.0,7,15.0,48,"Strategy, Real-Time, Tactics",Creative Assembly,2018-01-23
pc,FROSTPUNK,84.0,8.4,67.0,812,"Strategy, Action Adventure, Management, Survival, Government",11 bit studios,2018-04-24
pc,MAGIC: THE GATHERING ARENA,84.0,3.1,20.0,154,"Strategy, Turn-Based, Card Battle",Magic Digital Studio,2018-09-27
pc,GUACAMELEE! 2,84.0,7.5,10.0,64,"Action, Platformer, 2D",DrinkBox Studios,2018-08-21
pc,GRIS,84.0,8.5,41.0,448,"Action, Platformer, 2D",Nomada Studio,2018-12-13
pc,YOKU'S ISLAND EXPRESS,84.0,7.9,8.0,57,"Action, Pinball",Villa Gorilla,2018-05-29
pc,DARK SOULS REMASTERED,84.0,7.5,8.0,611,"Role-Playing, Action RPG",From Software,2018-05-23
pc,TWO POINT HOSPITAL,83.0,7.5,55.0,212,"Simulation, Strategy, Management, Virtual, Career, Business / Tycoon",Two Point Studios,2018-08-29
pc,FINAL FANTASY XII: THE ZODIAC AGE,83.0,8.6,13.0,264,"Role-Playing, Japanese-Style",Square Enix,2018-02-01
pc,VALKYRIA CHRONICLES 4,83.0,8.2,13.0,82,"Strategy, Turn-Based, Tactics",Sega,2018-09-25
pc,CALL OF DUTY: BLACK OPS 4,83.0,3.2,29.0,794,"Action, Shooter, First-Person, Tactical",Treyarch,2018-10-12
pc,THE ELDER SCROLLS ONLINE: SUMMERSET,83.0,6.1,12.0,115,"Role-Playing, Massively Multiplayer",ZeniMax Media,2018-05-21
pc,THE FOREST,83.0,7.4,16.0,490,"Horror, Horror, Action Adventure, Survival",SKS Games,2018-04-30
pc,TOTAL WAR: WARHAMMER II - CURSE OF THE VAMPIRE COAST,83.0,7.4,9.0,25,"Strategy, Real-Time, Tactics",Creative Assembly,2018-11-08
pc,THE MESSENGER,83.0,7.8,12.0,158,"Action, Platformer, 2D",Sabotage Studio,2018-08-30
pc,F1 2018,83.0,7.5,9.0,69,"Racing, Simulation, Automobile",Codemasters,2018-08-23
pc,HITMAN 2,82.0,7.5,22.0,374,"Action Adventure, General",Io Interactive,2018-11-13
pc,THE BANNER SAGA 3,82.0,8,51.0,121,"Strategy, Turn-Based, Tactics",Stoic,2018-07-26
pc,WANDERSONG,82.0,8.1,7.0,36,"Action, Platformer, 2D",Dumb and Fat Games,2018-09-27
pc,WARHAMMER: VERMINTIDE 2,82.0,7.5,54.0,293,"Action, Shooter, First-Person, Arcade","Fatshark AB, Fatshark",2018-03-08
pc,FELL SEAL: ARBITER'S MARK,82.0,7.4,14.0,42,"General, Strategy, Turn-Based, Tactics",6 Eyes Studio,2018-08-16
pc,WRECKFEST,81.0,7.4,32.0,219,"Driving, General, General, Racing, Arcade, Automobile",Bugbear,2018-06-14
pc,THE SIMS 4: SEASONS,81.0,6.3,15.0,68,"Simulation, Virtual, Virtual Life",Maxis,2018-06-22
pc,ASHEN,81.0,5.9,21.0,204,"Role-Playing, Action Adventure, Action RPG, Open-World",A44,2018-12-06
pc,THE ELDER SCROLLS V: SKYRIM VR,81.0,6.7,11.0,65,"Role-Playing, Western-Style",Bethesda Softworks,2018-04-02
pc,CHUCHEL,81.0,6.7,24.0,84,"Adventure, General",Amanita Design,2018-03-07
pc,OVERCOOKED! 2,81.0,7.7,7.0,60,"Action, Arcade",Ghost Town Games Ltd.,2018-08-07
pc,NI NO KUNI II: REVENANT KINGDOM,81.0,7,22.0,344,"Role-Playing, Japanese-Style",Level 5,2018-03-23
pc,BATTLEFIELD V,81.0,2.9,52.0,3000,"Action, Shooter, First-Person, Tactical",EA DICE,2018-11-15
pc,KATAMARI DAMACY REROLL,81.0,7.6,12.0,14,"Action Adventure, General",MONKEYCRAFT Co. Ltd.,2018-12-06
pc,YOUROPA,80.0,7.8,17.0,17,"Action Adventure, General",frecle ApS,2018-06-27
pc,SOULCALIBUR VI,80.0,5.2,17.0,162,"Action, Fighting, 3D","Bandai Namco Games, Project Soul",2018-10-18
pc,"GUNS, GORE & CANNOLI 2",80.0,7.6,9.0,40,"Action, Shooter, Third-Person, Arcade",Crazy Monkey Studios,2018-03-02
pc,THE GARDENS BETWEEN,80.0,6.9,11.0,36,"Adventure, General",The Voxel Agents,2018-09-19
pc,LIFE IS STRANGE 2: EPISODE 1 - ROADS,80.0,5.8,23.0,159,"Action Adventure, General",DONTNOD Entertainment,2018-09-27
pc,NORTHGARD,80.0,7.7,13.0,58,"Strategy, Turn-Based, 4X",Shiro Games,2018-03-07
pc,THE RED STRINGS CLUB,80.0,7.5,46.0,126,"Adventure, Visual Novel",Deconstructeam,2018-01-22
pc,PRO EVOLUTION SOCCER 2019,80.0,6.3,8.0,157,"Sports, Team, Soccer, Sim",Konami,2018-08-28
pc,UNFORESEEN INCIDENTS,80.0,7.3,13.0,38,"Adventure, General",Backwoods Entertainment,2018-05-24
pc,FAR: LONE SAILS,80.0,7.8,24.0,146,"Action, Action Adventure, Platformer, Linear, 2D",Okomotive,2018-05-17
pc,THE WIZARDS,80.0,7.5,7.0,6,"Action, Shooter, Light Gun",Carbon Studio,2018-03-08
pc,FOR THE KING,79.0,7.1,11.0,75,"Role-Playing, Roguelike",IronOak Games,2018-04-19
pc,MINIT,79.0,6.5,21.0,70,"Adventure, General",Devolver Digital,2018-04-03
pc,LA-MULANA 2,79.0,7.7,10.0,17,"Action Adventure, Open-World",Nigoro,2018-07-30
pc,ARCHANGEL: HELLFIRE,79.0,8.4,10.0,17,"Simulation, Vehicle, Combat",Skydance Interactive,2018-07-17
pc,THE AWESOME ADVENTURES OF CAPTAIN SPIRIT,79.0,7.4,11.0,137,"Action Adventure, General",DONTNOD Entertainment,2018-06-25
pc,MEGA MAN 11,79.0,8.7,7.0,80,"Action, Platformer, 2D",Capcom,2018-10-02
pc,SEMBLANCE,79.0,6,9.0,8,"Action, Platformer, 2D",Nyamakop,2018-07-24
pc,WORLD OF WARCRAFT: BATTLE FOR AZEROTH,79.0,2.7,39.0,1944,"Role-Playing, Massively Multiplayer",Blizzard Entertainment,2018-08-13
pc,SID MEIER'S CIVILIZATION VI: RISE AND FALL,79.0,6.4,48.0,145,"Strategy, Turn-Based, 4X",Firaxis Games,2018-02-08
pc,BATTLETECH,78.0,7,62.0,380,"Strategy, Turn-Based, Tactics",Harebrained Schemes LLC,2018-04-24
pc,INSURGENCY: SANDSTORM,78.0,8.2,30.0,206,"General, Strategy, General",New World Interactive,2018-12-12
pc,PROJECT WARLOCK,78.0,8.4,13.0,52,"Action, Shooter, First-Person, Arcade",Buckshot Software,2018-10-18
pc,"WARHAMMER 40,000: MECHANICUS",78.0,8.1,19.0,86,"Action, General",Bulwark Studios,2018-11-15
pc,SAIRENTO VR,78.0,7.7,12.0,40,"Action, Shooter, Light Gun",Mixed Realms Pte Ltd,2018-01-19
pc,RUNNER3,78.0,6,7.0,8,"Action, Platformer, 2D",Choice Provisions,2018-05-22
pc,MUTANT YEAR ZERO: ROAD TO EDEN,78.0,7.8,57.0,322,"Strategy, Turn-Based, Tactics",The Bearded Ladies Consulting,2018-12-04
pc,THE MISSING: JJ MACFIELD AND THE ISLAND OF MEMORIES,78.0,6.4,12.0,24,"Action, General",White Owls,2018-10-11
pc,A WAY OUT,78.0,7.8,16.0,582,"Action, Action Adventure, General, Linear",Hazelight,2018-03-23
pc,PIT PEOPLE,78.0,8.3,15.0,40,"Action, General, Strategy, Turn-Based, Tactics",The Behemoth,2018-03-02
pc,FAR CRY 5,78.0,6.2,31.0,1714,"Action, Shooter, First-Person, Arcade",Ubisoft Montreal,2018-03-27
pc,TRANSFERENCE,78.0,6.7,14.0,15,"Adventure, 3D, First-Person",SpectreVision,2018-09-18
pc,TOWER OF TIME,77.0,8,12.0,97,"Role-Playing, Action RPG",Event Horizon Software,2018-04-12
pc,BLOODSTAINED: CURSE OF THE MOON,77.0,7.4,7.0,77,"Action Adventure, Open-World",Inti Creates,2018-05-24
pc,THE WALKING DEAD: THE TELLTALE SERIES - THE FINAL SEASON,77.0,8.2,14.0,209,"Adventure, Point-and-Click","Telltale Games, Skybound Games",2018-08-13
pc,ANCESTORS LEGACY,77.0,7.4,22.0,116,"Strategy, Real-Time, General, Command",Destructive Creations,2018-05-22
pc,SHADOWS: AWAKENING,77.0,7,10.0,49,"Action, General","Games Farm, Games Farm s.r.o.",2018-08-31
pc,SHADOW OF THE TOMB RAIDER,77.0,6.9,20.0,877,"Action Adventure, General",Eidos Montreal,2018-09-14
pc,THE SIMS 4: GET FAMOUS,77.0,5.7,9.0,19,"Simulation, Virtual, Virtual Life",Electronic Arts,2018-11-16
pc,SOLO,77.0,6.6,14.0,12,"Action, Puzzle",Team Gotham,2018-04-26
pc,A CASE OF DISTRUST,77.0,5.5,11.0,11,"Adventure, General",The Wandering Ben,2018-02-08
pc,BATMAN: THE ENEMY WITHIN - EPISODE 4: WHAT AILS YOU,77.0,7,19.0,30,"Adventure, Point-and-Click",Telltale Games,2018-01-22
pc,DONUT COUNTY,77.0,7.4,19.0,70,"Action Adventure, General",Ben Esposito,2018-08-28
pc,REMOTHERED: TORMENTED FATHERS,77.0,7.8,15.0,72,"Action Adventure, Survival",Stormind Games,2018-01-30
pc,Q.U.B.E. 2,76.0,7.9,14.0,69,"Action, Shooter, First-Person, Arcade",Toxic Games,2018-03-13
pc,KERBAL SPACE PROGRAM: MAKING HISTORY,76.0,6.7,7.0,6,"Simulation, Space, Combat",Squad,2018-03-13
pc,FROZEN SYNAPSE 2,76.0,7.4,20.0,14,"Strategy, Real-Time, Tactics",Mode 7 Games,2018-09-13
pc,UNRAVEL TWO,76.0,6.6,13.0,80,"Action, Platformer, 2D",Coldwood Interactive,2018-06-09
pc,NBA 2K19,76.0,4.8,7.0,144,"Arcade, Sports, Team, Basketball, Sim",Visual Concepts,2018-09-06
pc,THE WALKING DEAD: THE TELLTALE SERIES - THE FINAL SEASON EPISODE 1: DONE RUNNING,76.0,7.8,28.0,98,"Adventure, Point-and-Click",Telltale Games,2018-08-14
pc,AEGIS DEFENDERS,76.0,5.5,11.0,8,"Role-Playing, Action RPG",GUTS Department,2018-02-08
pc,CRASH BANDICOOT N. SANE TRILOGY,76.0,8.3,8.0,211,"Miscellaneous, Compilation","Vicarious Visions, Iron Galaxy Studios",2018-06-29
pc,CANDLEMAN: THE COMPLETE JOURNEY,76.0,6.3,13.0,9,"Action, Platformer, 3D",Spotlightor Interactive,2018-01-31
pc,KINGDOM COME: DELIVERANCE,76.0,8,60.0,2658,"Action Adventure, General, Historic, Role-Playing, Action RPG",Warhorse Studios,2018-02-13
pc,SURVIVING MARS,76.0,7,39.0,201,"Strategy, Management, Government",Haemimont Games,2018-03-15
pc,AGGRESSORS: ANCIENT ROME,76.0,8.2,7.0,13,"Strategy, Turn-Based, 4X",Kubat Software,2018-08-30
pc,FORGOTTON ANNE,76.0,7.3,28.0,51,"Adventure, General",Throughline Games,2018-05-15
pc,ARTIFACT,76.0,2.2,20.0,611,"Strategy, Turn-Based, Card Battle",Valve Software,2018-11-28
pc,SHENMUE I & II,76.0,7.9,14.0,109,"Miscellaneous, Compilation","Sega, d3t Ltd",2018-08-21
pc,HORIZON CHASE TURBO,76.0,7.6,7.0,49,"Racing, Arcade, Automobile",Aquiris Game Studio,2018-05-15
pc,A TOTAL WAR SAGA: THRONES OF BRITANNIA,75.0,5.5,51.0,155,"Strategy, Real-Time, General",Creative Assembly,2018-05-02
pc,PREY: MOONCRASH,75.0,6.4,16.0,73,"Action, Shooter, First-Person, Arcade",Arkane Studios,2018-06-10
pc,STAR CONTROL: ORIGINS,75.0,5.8,16.0,112,"Strategy, General",Stardock,2018-09-20
pc,KENSHI,75.0,8.5,9.0,219,"General, Role-Playing, General",Lo-Fi Games,2018-12-06
pc,GHOST OF A TALE,75.0,8.3,25.0,118,"Fantasy, Action Adventure, General","Ghost of a Tale, SeithCG",2018-03-13
pc,OMENSIGHT,75.0,6.9,11.0,35,"Adventure, 3D, First-Person",Spearhead Games,2018-05-15
pc,TOTAL WAR: ARENA,75.0,7.3,7.0,10,"Military, Strategy, Real-Time, General",Creative Assembly,2018-02-22
pc,RAILWAY EMPIRE,74.0,6.7,21.0,61,"Simulation, Strategy, Management, Vehicle, Train, Business / Tycoon",Gaming Minds Studios,2018-01-26
pc,BLADED FURY,74.0,8.2,8.0,13,"Action, Beat-Em-Up, 2D",NExT Studios,2018-12-17
pc,OVERLOAD,74.0,7.7,8.0,32,"Action, Shooter, First-Person, Arcade","Revival Productions, LLC",2018-05-31
pc,BAD NORTH,74.0,7,9.0,57,"Action, Strategy, Real-Time, General",Plausible Concept,2018-08-28
pc,MOONLIGHTER,74.0,7.3,24.0,168,"Role-Playing, Action RPG","11 bit studios, Digital Sun",2018-05-29
pc,GRIP: COMBAT RACING,74.0,7.9,18.0,31,"Racing, Arcade, Automobile",Caged Element Inc.,2018-11-06
pc,WHERE THE WATER TASTES LIKE WINE,74.0,5.3,40.0,34,"Miscellaneous, Adventure, General",Dim Bulb Games,2018-02-28
pc,NANTUCKET,74.0,7.4,16.0,19,"Action, General",Picaresque Studio,2018-01-18
pc,YS: MEMORIES OF CELCETA,74.0,7.2,7.0,17,"Role-Playing, Action RPG",Falcom,2018-07-25
pc,THE SWORDS OF DITTO,74.0,6.3,27.0,15,"Role-Playing, Action RPG",One Bit Beyond,2018-04-24
pc,DEAD IN VINLAND,74.0,7.3,23.0,32,"Role-Playing, General",CCCP,2018-04-12
pc,PHANTOM DOCTRINE,73.0,7.4,32.0,116,"Strategy, Turn-Based, General",CreativeForge Games,2018-08-14
pc,11-11: MEMORIES RETOLD,73.0,6.7,11.0,29,"Adventure, General, 3D, Third-Person",Digixart Entertainment,2018-11-08
pc,QUARANTINE CIRCULAR,73.0,6.7,7.0,15,"Adventure, Text",Mike Bithell,2018-05-22
pc,TESLA VS LOVECRAFT,73.0,6.7,12.0,6,"Action, Shooter, Shoot-Em-Up, Top-Down",10tons,2018-01-26
pc,FARMING SIMULATOR 19,73.0,6.5,16.0,88,"Simulation, Virtual, Career",Giants Software,2018-11-19
pc,APOCALIPSIS,73.0,7.1,8.0,9,"Adventure, General, Point-and-Click",Punch Punk Games,2018-03-01
pc,THE COUNCIL - EPISODE 1: THE MAD ONES,73.0,7.7,11.0,39,"Adventure, General",Big Bad Wolf,2018-03-13
pc,BATTLE PRINCESS MADELYN,73.0,6.7,7.0,22,"Action, Platformer, 2D",Causal Bit Games,2018-12-05
pc,THE FALL PART 2: UNBOUND,73.0,7.3,10.0,10,"Action Adventure, General",Over The Moon,2018-02-13
pc,MONSTER PROM,73.0,6.8,11.0,35,"Adventure, General",Beautiful Glitch,2018-04-27
pc,SPACE HULK: TACTICS,73.0,5.9,21.0,14,"Strategy, Turn-Based, Tactics","Cyanide, Cyanide Studios",2018-10-09
pc,RAD RODGERS,73.0,5.9,14.0,20,"Action, Platformer, 2D",Interceptor Entertainment,2018-02-21
pc,PATHFINDER: KINGMAKER,73.0,7.4,33.0,518,"Role-Playing, Action RPG, Western-Style",Owlcat Games,2018-09-25
pc,LAST YEAR: THE NIGHTMARE,73.0,4.9,10.0,37,"Action Adventure, Survival",Elastic Games,2018-12-18
pc,FE,73.0,4.8,12.0,33,"Action, Action Adventure, General, Open-World",Zoink!,2018-02-16
pc,STELLARIS: APOCALYPSE,73.0,7.1,9.0,24,"Strategy, Real-Time, General",Paradox Development Studio,2018-02-22
pc,LAMPLIGHT CITY,72.0,7.5,18.0,23,"Adventure, General, Point-and-Click",Grundislav Games,2018-09-13
pc,MOTHERGUNSHIP,72.0,7.2,22.0,16,"Action, General",Grip Digital,2018-07-17
pc,BOOK OF DEMONS,72.0,7.8,28.0,59,"Role-Playing, Adventure, Action RPG, Point-and-Click",Thing Trunk,2018-12-13
pc,CHASM,72.0,6.5,27.0,50,"Action, Platformer, 2D, Platformer, 2D, Action Adventure, Open-World",Discord Games,2018-07-30
pc,THE GOLF CLUB 2019 FEATURING PGA TOUR,72.0,4.6,9.0,14,"Sports, Individual, Golf, Sim",HB Studios Multimedia,2018-08-28
pc,PLANET ALPHA,72.0,7.8,21.0,37,"Action, Platformer, 2D",Adrian Lazar,2018-09-04
pc,THE STATION,72.0,6.9,10.0,23,"Adventure, 3D, First-Person",The Station,2018-02-19
pc,VAMPYR,72.0,6.8,35.0,592,"Role-Playing, General, Action RPG",DONTNOD Entertainment,2018-06-04
pc,FAR CRY 5: HOURS OF DARKNESS,72.0,4.4,7.0,59,"Action, Shooter, First-Person, Arcade",Ubisoft Montreal,2018-06-05
pc,LEISURE SUIT LARRY: WET DREAMS DON'T DRY,72.0,6.7,18.0,59,"Adventure, Point-and-Click",CrazyBunch,2018-11-07
pc,THE COUNCIL - EPISODE 3: RIPPLES,71.0,7,9.0,11,"Adventure, General",Big Bad Wolf,2018-07-24
pc,THE BARD'S TALE IV: BARROWS DEEP,71.0,6.5,42.0,99,"Role-Playing, General, Western-Style",InXile Entertainment,2018-09-18
pc,ATTACK OF THE EARTHLINGS,71.0,6.2,11.0,10,"Strategy, Turn-Based, Tactics",Team Junkfish,2018-02-08
pc,GRAY DAWN,71.0,7.6,10.0,40,"Adventure, 3D, First-Person",Interactive Stone,2018-06-07
