platform,title,meta_score,user_score,num_critics,num_users,genres,developer,release_date
ps4,KORIX,69,7,9,23,"Strategy, Real-Time, General",StellarVR,2017-03-29
ps4,ABSOLVER,69,5.4,25,81,"Role-Playing, Action RPG",Sloclap,2017-08-29
ps4,RIDE 2,69,6.2,26,46,"Racing, Simulation, Automobile",Milestone S.r.l,2017-02-14
ps4,KNACK 2,69,7.8,81,507,"Action Adventure, Linear",SCE Japan Studio,2017-09-05
ps4,THE WALKING DEAD: THE TELLTALE SERIES - A NEW FRONTIER EPISODE 3: ABOVE THE LAW,69,4.7,8,27,"Adventure, Point-and-Click",Telltale Games,2017-03-28
ps4,SNAKE PASS,69,6.6,32,49,"Action Adventure, Puzzle, Action, General",Sumo Digital,2017-03-28
ps4,ARK: SURVIVAL EVOLVED,69,5.2,15,284,"Action Adventure, Survival, Sandbox",Studio Wildcard,2017-08-29
ps4,IT'S QUIZ TIME,69,7.1,10,7,"Miscellaneous, Trivia / Game Show",Vision Games Publishing LTD,2017-11-28
ps4,GANG BEASTS,68,6.4,17,65,"Action, Miscellaneous, General, Party / Minigame",Boneloaf,2017-12-12
ps4,STARBLOOD ARENA,68,7.2,23,45,"Action, General",WhiteMoon Dreams,2017-04-11
ps4,ONE PIECE: UNLIMITED WORLD RED - DELUXE EDITION,68,6.2,11,10,"Action, General",Ganbarion,2017-08-25
ps4,UTAWARERUMONO: MASK OF DECEPTION,68,7.6,22,51,"Strategy, Adventure, Turn-Based, General",Aqua Plus,2017-05-23
ps4,GUNDAM VERSUS,68,6.4,32,49,"Action, Simulation, Fighting, Vehicle, 3D, Combat",Bandai Namco Games,2017-09-29
ps4,STAR WARS BATTLEFRONT II,68,1.6,62,8686,"Action, Shooter, First-Person, Tactical",EA DICE,2017-11-14
ps4,MOTOGP 17,68,4.4,21,9,"Racing, Arcade, Automobile","Koch Media, Milestone S.r.l",2017-07-11
ps4,YOOKA-LAYLEE,68,6.2,53,267,"Action, Platformer, 3D",Playtonic Games,2017-04-11
ps4,NBA PLAYGROUNDS,68,6.5,18,31,"Sports, Team, Basketball, Arcade",Saber Interactive,2017-05-09
ps4,LIGHT TRACER,68,6.3,7,14,"Puzzle, Action",Oasis Games,2017-09-26
ps4,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 4: WHO NEEDS YOU,68,6.7,8,13,"Action, Adventure, General, 3D, Third-Person",Telltale Games,2017-10-10
ps4,MINECRAFT: STORY MODE SEASON TWO - EPISODE 1: HERO IN RESIDENCE,68,5.1,10,39,"Adventure, Point-and-Click",Telltale Games,2017-07-11
ps4,OUTLAST 2,68,7,41,303,"Action Adventure, Survival",Red Barrels,2017-04-24
ps4,DIGIMON WORLD: NEXT ORDER,68,6.8,35,148,"Role-Playing, Trainer",B.B.Studio,2017-01-31
ps4,HUMAN: FALL FLAT,67,6.9,15,37,"Action Adventure, General",No Brakes Games,2017-05-09
ps4,DANGANRONPA ANOTHER EPISODE: ULTRA DESPAIR GIRLS,67,7.5,13,58,"Action Adventure, General",Spike Chunsoft,2017-06-27
ps4,VIKINGS: WOLVES OF MIDGARD,67,6.9,14,62,"Role-Playing, Action RPG",Games Farm,2017-03-28
ps4,HOW TO SURVIVE 2,67,6.2,13,31,"Action Adventure, Survival",505 Games,2017-02-06
ps4,NINE PARCHMENTS,67,6.7,7,10,"Role-Playing, Action RPG","Frozenbyte, Inc.",2017-12-12
ps4,BATMAN: THE ENEMY WITHIN - EPISODE 2: THE PACT,67,5.3,9,14,"Adventure, Point-and-Click",Telltale Games,2017-09-26
ps4,DREAMWORKS VOLTRON VR CHRONICLES,67,4.5,8,8,"Action, General",Digital Domain,2017-09-26
ps4,THE TOWN OF LIGHT,67,6.6,23,32,"Adventure, 3D, First-Person","LKA Interactive, LKA",2017-06-06
ps4,WHITE DAY: A LABYRINTH NAMED SCHOOL,67,7.2,32,28,"Action Adventure, Survival",ROIGAMES Inc.,2017-08-22
ps4,THE LEGO NINJAGO MOVIE VIDEO GAME,67,6.2,27,52,"Action Adventure, General, Linear",TT Games,2017-09-22
ps4,MAX: THE CURSE OF BROTHERHOOD,67,5.8,9,8,"Action Adventure, General",Wired Productions,2017-11-08
ps4,SHINESS: THE LIGHTNING KINGDOM,67,6.8,32,31,"Role-Playing, Action RPG",Enigami,2017-04-18
ps4,RESIDENT EVIL 7: BIOHAZARD - BANNED FOOTAGE VOL. 2,67,6.9,12,28,"Action Adventure, Survival",Capcom,2017-02-14
ps4,FATE/EXTELLA: THE UMBRAL STAR,67,7,33,52,"Action, Beat-Em-Up, 3D",Marvelous Inc.,2017-01-17
ps4,DREAMFALL CHAPTERS,67,6.9,25,41,"Fantasy, Adventure, 3D, Third-Person",Red Thread Games,2017-05-05
ps4,MUDRUNNERS: A SPINTIRES GAME,67,7.1,13,51,"Simulation, Vehicle, Civilian",Koch Media,2017-10-31
ps4,WWE 2K18,66,5.5,54,152,"Sports, Individual, Combat, Wrestling",Yuke's,2017-10-13
ps4,NIGHTS OF AZURE 2: BRIDE OF THE NEW MOON,66,7,32,36,"Action, General, Role-Playing, Action RPG",Gust,2017-10-24
ps4,LEGO WORLDS,66,6.4,34,63,"Action Adventure, Sandbox",TT Games,2017-03-07
ps4,BLACK THE FALL,66,6.7,16,37,"Action, General",Sand Sailor Studio,2017-07-11
ps4,NASCAR HEAT 2,66,5.6,12,25,"Racing, Simulation, Automobile","Monster Games Inc., 704Games",2017-09-12
ps4,THE INCREDIBLE ADVENTURES OF VAN HELSING: EXTENDED EDITION,66,6.3,9,15,"Role-Playing, Action RPG",NeocoreGames,2017-02-28
ps4,BLUE REFLECTION,66,7.2,35,49,"Role-Playing, Japanese-Style",Gust,2017-09-26
ps4,HIDDEN AGENDA,66,6.5,45,135,"Miscellaneous, Adventure, 3D, Party / Minigame, Third-Person",Supermassive Games,2017-10-24
ps4,BERSERK AND THE BAND OF THE HAWK,66,7,53,91,"Action, Beat-Em-Up, 3D",Omega Force,2017-02-21
ps4,THE SIMS 4,66,3.9,27,238,"Simulation, Virtual, Virtual Life",Maxis,2017-11-17
ps4,FINAL FANTASY XV: EPISODE PROMPTO,65,8.7,7,250,"Role-Playing, Action RPG",Square Enix,2017-06-27
ps4,DINO FRONTIER,65,6.6,9,15,"Strategy, Management, Business / Tycoon",Uber Entertainment,2017-08-01
ps4,MARVEL'S GUARDIANS OF THE GALAXY - EPISODE 3: MORE THAN A FEELING,65,6.3,7,17,"Action, Adventure, General, 3D, Third-Person",Telltale Games,2017-08-22
ps4,BAJA: EDGE OF CONTROL HD,65,6.3,7,11,"Racing, Simulation, Automobile",THQ Nordic,2017-09-14
ps4,THE SOLUS PROJECT,65,6.9,12,17,"Action, General",Grip Games,2017-09-18
ps4,SINGSTAR CELEBRATION,65,6.1,13,9,"Action, Rhythm, Music",Sony Interactive Entertainment,2017-10-24
ps4,FRAGMENTS OF HIM,65,5.5,10,4,"Adventure, Visual Novel",Sassybot,2017-09-26
ps4,BIRTHDAYS THE BEGINNING,65,6.5,25,14,"Strategy, Management, Business / Tycoon, Action Adventure, Sandbox",Arc System Works,2017-05-09
ps4,THE SILVER CASE,64,8,22,37,"General, Adventure, Visual Novel",Grasshopper Manufacture,2017-04-18
ps4,SYMPHONY OF THE MACHINE,64,4.8,7,4,"Puzzle, General",Stirfire Studios,2017-04-25
ps4,FATED: THE SILENT OATH,64,5.3,15,8,"Action Adventure, Adventure, General, 3D, First-Person",Frima Studio,2017-03-28
ps4,YONDER: THE CLOUD CATCHER CHRONICLES,64,7.6,39,54,"Action Adventure, Open-World",Prideful Sloth,2017-07-18
ps4,FALLEN LEGION: SINS OF AN EMPIRE,64,8.2,14,146,"Role-Playing, Action RPG",YummyYummyTummy,2017-07-18
ps4,DEAD BY DAYLIGHT,64,5.1,18,277,"Action Adventure, Survival",505 Games,2017-06-20
ps4,ACCEL WORLD VS. SWORD ART ONLINE: MILLENNIUM TWILIGHT,64,6.6,27,17,"Role-Playing, Action RPG",Artdink,2017-07-07
ps4,DANGER ZONE,64,6.3,16,9,"Racing, General, Arcade, Automobile",Three Fields Entertainment,2017-05-30
ps4,SEASONS AFTER FALL,64,6.6,9,21,"Action, Platformer, 2D",Swing Swing Submarine,2017-05-16
ps4,THIS IS THE POLICE,63,6.4,12,34,"Simulation, Virtual, Virtual Life, Career",Weappy Studio,2017-03-22
ps4,STIFLED,63,6.2,13,9,"Adventure, 3D, First-Person",Gattai Games,2017-10-31
ps4,ARIZONA SUNSHINE,63,6.3,31,59,"Action, Shooter, First-Person, Light Gun, Arcade",Jaywalkers Interactive,2017-07-05
ps4,SUDDEN STRIKE 4,63,7.4,12,31,"Strategy, Real-Time, General",Kalypso,2017-08-15
ps4,GHOST BLADE HD,62,6.3,12,9,"Action, Shooter, Shoot-Em-Up, Vertical",HUCAST,2017-02-28
ps4,AGENTS OF MAYHEM,62,6.6,70,148,"Action Adventure, Open-World",Volition Inc.,2017-08-15
ps4,THE WALKING DEAD: THE TELLTALE SERIES - A NEW FRONTIER EPISODE 4: THICKER THAN WATER,62,4.9,7,24,"Adventure, Point-and-Click",Telltale Games,2017-04-25
ps4,MONSTER OF THE DEEP: FINAL FANTASY XV,62,8.7,27,181,"Sports, Individual, Nature, Fishing",Square Enix,2017-11-21
ps4,FLATOUT 4: TOTAL INSANITY,62,6,32,53,"Racing, Arcade, Automobile","Strategy First, Kylotonn",2017-03-17
ps4,LITTLE NIGHTMARES: THE DEPTHS,62,6.9,8,20,"General, Action Adventure, Linear",Tarsier Studios,2017-07-07
ps4,MALICIOUS FALLEN,62,6.1,14,15,"Action, General",Alvion,2017-02-21
ps4,99VIDAS,61,6.5,11,39,"Action, Beat-Em-Up, 2D",QUByte Interactive,2017-07-18
ps4,FRIDAY THE 13TH: THE GAME,61,6.3,16,263,"Action Adventure, Survival","IllFonic, Gun Media",2017-05-26
ps4,PARAPPA THE RAPPER REMASTERED,61,5.2,34,67,"Action, Rhythm, Music","NanaOn-Sha, Sony Interactive Entertainment",2017-04-04
ps4,HAS-BEEN HEROES,61,6.5,7,11,"Strategy, Turn-Based, General, Tactics","Frozenbyte, Inc., GameTrust",2017-03-28
ps4,OUTCAST: SECOND CONTACT,61,6.2,16,29,"Action Adventure, Adventure, General, Open-World","Appeal, Bigben Interactive, Bigben Games",2017-11-14
ps4,NEED FOR SPEED PAYBACK,61,4.3,59,1298,"Simulation, Racing, Arcade, Automobile",Ghost Games,2017-11-07
ps4,ANCIENT AMULETOR,60,6.6,12,12,"Adventure, 3D, First-Person",TIGAMES,2017-06-27
ps4,DE-FORMERS,60,4.2,8,13,"Action, Arcade",Ready at Dawn,2017-04-21
ps4,PLANET OF THE APES: LAST FRONTIER,59,5.2,17,40,"Action Adventure, General","Creative England, Creative England",2017-11-21
ps4,LATE SHIFT,59,7.1,15,58,"Adventure, General",Wales Interactive,2017-04-18
ps4,MICRO MACHINES WORLD SERIES,59,3.6,39,36,"Racing, General, Arcade, Automobile","Codemasters, Just Add Water",2017-06-30
ps4,ROGUE TROOPER REDUX,59,7.1,21,8,"Action, Shooter, Third-Person, Arcade",Sold Out,2017-10-17
ps4,RAIN WORLD,59,7.1,18,39,"Action, Platformer, 2D",Videocult,2017-03-28
ps4,SKYLAR & PLUX: ADVENTURE ON CLOVER ISLAND,59,6.7,8,19,"Action, Platformer, 3D","Grip Games, Right Nice Games",2017-05-19
ps4,SG/ZH: SCHOOL GIRL ZOMBIE HUNTER,59,6.2,11,18,"Action, Shooter, Third-Person, Arcade",Tamsoft,2017-11-17
ps4,FINAL FANTASY XV: EPISODE GLADIOLUS,59,8.6,15,255,"Role-Playing, Action RPG",Square Enix,2017-03-29
ps4,DARK ROSE VALKYRIE,58,6,14,24,"Role-Playing, Japanese-Style",Compile Heart,2017-06-06
ps4,ELEX,58,6.5,19,641,"Role-Playing, Western-Style",Piranha Bytes,2017-10-17
ps4,SONIC FORCES,57,6.6,46,866,"Action, Action Adventure, General, Platformer, 3D","SegaSoft, Sonic Team",2017-11-07
ps4,DESTINY 2: CURSE OF OSIRIS,57,1.5,28,580,"Action, Shooter, First-Person, Arcade",Bungie,2017-12-05
ps4,RAIDERS OF THE BROKEN PLANET,56,5,9,26,"Strategy, Real-Time, MOBA",Mercury Steam,2017-09-22
ps4,THESEUS,56,6.5,22,19,"Action Adventure, General",Forge Reply,2017-07-26
ps4,EARTHLOCK: FESTIVAL OF MAGIC,56,6.2,13,5,"Role-Playing, General",Snow Castle Games,2017-01-27
ps4,PERCEPTION,56,6.1,24,27,"Adventure, 3D, First-Person",The Deep End Games,2017-06-06
ps4,100FT ROBOT GOLF,56,5.6,18,22,"Sports, Individual, Golf, Arcade",No Goblin,2017-09-27
ps4,DRAWN TO DEATH,56,5.9,37,147,"Action, Shooter, Third-Person, Sci-Fi, Arcade","SCEA San Diego Studios, Sony Interactive Entertainment",2017-04-04
ps4,BUSH HOCKEY LEAGUE,56,4.7,16,13,"Sports, Team, Ice Hockey, Arcade",V7 Entertainment Inc.,2017-03-29
ps4,DON'T KNOCK TWICE,56,6.1,7,8,"Adventure, 3D, First-Person",Wales Interactive,2017-09-05
ps4,SNIPER: GHOST WARRIOR 3,55,6.5,49,265,"Action, Shooter, First-Person, Tactical, Modern",City Interactive,2017-04-25
ps4,AKIBA'S BEAT,55,6.8,33,39,"Action Adventure, Role-Playing, Action RPG",Acquire,2017-05-16
ps4,2DARK,54,7.3,19,24,"Action Adventure, General",Gloomywood,2017-03-10
ps4,BLACK MIRROR,54,5.2,21,36,"Adventure, 3D, Third-Person",THQ Nordic,2017-11-28
ps4,VALKYRIA REVOLUTION,54,5.7,56,95,"Role-Playing, Strategy, Turn-Based, Action RPG, Tactics",Media.Vision,2017-06-27
ps4,SMASHBOX ARENA,54,5.2,11,6,"Action, Shooter, Light Gun","BigBox VR, Inc., BigBox VR",2017-07-25
ps4,OURE,53,5.5,8,24,"Action Adventure, General",Heavy Spectrum,2017-10-30
ps4,HIDDEN DRAGON LEGEND,52,5.3,13,25,"Action, Platformer, 2D",Oasis Games,2017-09-19
ps4,UNCANNY VALLEY,52,4.5,9,25,"Action Adventure, Survival",Cowardly Creations,2017-02-07
ps4,MIGHTY MORPHIN POWER RANGERS: MEGA BATTLE,49,5.2,19,24,"Action, Beat-Em-Up, 2D","Bandai Namco Games, Bamtang",2017-01-17
ps4,DOUBLE DRAGON IV,49,6.1,18,28,"Action, Beat-Em-Up, 2D",Arc System Works,2017-01-30
ps4,MOTO RACER 4,49,4.5,11,15,"Racing, Arcade, Other","Artefacts Studio, PQube",2017-01-24
ps4,SYBERIA 3,48,5.9,18,66,"Adventure, 3D, Third-Person",Microids,2017-04-25
ps4,LEAGUE OF WAR: VR ARENA,46,5,9,5,"Strategy, Real-Time, General","MunkyFun, Inc.",2017-11-07
ps4,RAID: WORLD WAR II,46,3.7,12,15,"Action Adventure, General","Starbreeze, Lion Games",2017-10-10
ps4,AEREA,46,4.4,10,15,"Role-Playing, Action RPG","Triangle Studios, Soedesco",2017-06-30
ps4,BUBSY: THE WOOLIES STRIKE BACK,45,5.9,20,135,"Action, Platformer, 2D",Black Forest Games,2017-10-31
ps4,TOUHOU KOBUTO V: BURST BATTLE,42,3.5,12,14,"Action, Fighting, 3D",CUBETYPE,2017-10-10
ps4,RUGBY 18,41,3.8,11,11,"Sports, Team, Rugby",Koch Media,2017-10-24
ps4,TROLL AND I,39,4.3,12,36,"Action Adventure, General",Maximum Games,2017-03-21
ps4,DYING: REBORN,38,5.2,17,33,"Adventure, 3D, First-Person",Nekcom,2017-02-28
ps4,RANDALL,38,2.5,10,10,"Action, Platformer, 2D",We The Force,2017-06-06
ps4,ROAD RAGE,26,2.4,14,29,"Simulation, Vehicle, Combat",Maximum Games,2017-11-14
ps4,RED DEAD REDEMPTION 2,97,8.5,99,17260,"Action Adventure, Open-World",Rockstar Games,2018-10-26
ps4,GOD OF WAR,94,9.2,118,18985,"Action Adventure, Linear",SCE Santa Monica,2018-04-20
ps4,DIVINITY: ORIGINAL SIN II - DEFINITIVE EDITION,92,7.9,46,463,"Role-Playing, Western-Style",Larian Studios Games,2018-08-31
ps4,SHADOW OF THE COLOSSUS,91,7.8,100,2390,"Action Adventure, General","Bluepoint Games, SCE Japan Studio",2018-02-06
ps4,CELESTE,91,7.5,7,390,"Action, Platformer, 2D",Matt Makes Games Inc.,2018-01-25
ps4,MONSTER HUNTER: WORLD,90,7.7,93,1859,"Role-Playing, Action RPG",Capcom,2018-01-26
ps4,ASTRO BOT: RESCUE MISSION,90,8.9,51,512,"Action Adventure, General",JapanStudio,2018-10-02
ps4,TETRIS EFFECT,89,7.6,72,214,"Puzzle, Stacking",Enhance Games,2018-11-09
ps4,INJUSTICE 2: LEGENDARY EDITION,88,7.7,7,228,"Action, Fighting, 2D",NetherRealm Studios,2018-03-27
ps4,OWLBOY,88,6.6,10,113,"Action Adventure, General",BlitWorks,2018-04-10
ps4,DEAD CELLS,87,7.7,31,241,"Action, Platformer, 2D",Motion Twin,2018-08-07
ps4,STREET FIGHTER V: ARCADE EDITION,87,6.5,36,359,"Action, Fighting, 2D",Capcom,2018-01-16
ps4,DRAGON BALL FIGHTERZ,87,8,74,600,"Action, Fighting, 2D",Arc System Works,2018-01-26
ps4,MARVEL'S SPIDER-MAN,87,8.7,116,7286,"Action Adventure, Open-World",Insomniac Games,2018-09-07
ps4,MONSTER BOY AND THE CURSED KINGDOM,87,8.1,18,77,"Action Adventure, General",FDG Entertainment,2018-12-04
ps4,SONIC MANIA PLUS,87,7.8,25,181,"Action, Platformer, 2D",Sega,2018-07-17
ps4,BEAT SABER,86,8.2,24,150,"Action, General",Hyperbolic Magnetism,2018-11-20
ps4,DRAGON QUEST XI: ECHOES OF AN ELUSIVE AGE,86,8.6,86,926,"Role-Playing, Japanese-Style",Square Enix,2018-09-04
ps4,DJMAX RESPECT,85,8,11,53,"Action, Rhythm, Music",Rocky Studio,2018-03-06
ps4,YAKUZA KIWAMI 2,85,8.3,69,345,"Action Adventure, Open-World","Sega, Ryu ga Gotoku Studios",2018-08-28
ps4,VALKYRIA CHRONICLES 4,85,8.1,46,191,"Strategy, Turn-Based, Tactics","Sega, Media.Vision",2018-09-25
ps4,MOSS,85,8,64,205,"Action Adventure, General",Polyarc,2018-02-27
ps4,428: SHIBUYA SCRAMBLE,85,7.7,19,29,"Action Adventure, Adventure, General, Visual Novel",Spike Chunsoft,2018-09-04
ps4,NI NO KUNI II: REVENANT KINGDOM,84,7.5,84,846,"Action RPG, Role-Playing, Japanese-Style",Level 5,2018-03-23
ps4,F1 2018,84,7.8,41,95,"Racing, Simulation, Automobile",Codemasters,2018-08-24
ps4,DARK SOULS REMASTERED,84,8,53,1117,"Role-Playing, Action RPG",From Software,2018-05-25
ps4,SOULCALIBUR VI,84,6.6,78,341,"Action, Fighting, 3D","Bandai Namco Games, Project Soul",2018-10-19
ps4,ASSASSIN'S CREED ORIGINS: THE CURSE OF THE PHARAOHS,83,7.5,15,157,"Action Adventure, Open-World",Ubisoft Sofia,2018-03-13
ps4,DISGAEA 1 COMPLETE,83,7.6,8,54,"Strategy, Turn-Based, Tactics",Nippon Ichi Software,2018-10-09
ps4,CALL OF DUTY: BLACK OPS 4,83,4,72,1696,"Action, Shooter, First-Person, Tactical",Treyarch,2018-10-12
ps4,GUACAMELEE! 2,83,8,68,96,"Action, Platformer, 2D",DrinkBox Studios,2018-08-21
ps4,PREY: MOONCRASH,83,7.2,12,57,"Action, Shooter, First-Person, Arcade",Arkane Studios,2018-06-11
ps4,YOKU'S ISLAND EXPRESS,83,7.6,11,33,"Action, Pinball",Villa Gorilla,2018-05-29
ps4,YAKUZA 6: THE SONG OF LIFE,83,8.4,91,442,"Action Adventure, Open-World",Ryu ga Gotoku Studios,2018-04-17
ps4,FIFA 19,83,2.1,67,1206,"Sports, Team, Soccer, Sim",EA Sports,2018-09-25
ps4,STREET FIGHTER: 30TH ANNIVERSARY COLLECTION,83,7.3,26,74,"Miscellaneous, Compilation","Capcom, Digital Eclipse",2018-05-29
ps4,ICONOCLASTS,83,7.1,23,67,"Action Adventure, Open-World","Joakim Sandberg, Konjak",2018-01-23
ps4,ASSASSIN'S CREED ODYSSEY,83,6.4,86,3203,"Action Adventure, Open-World",Ubisoft,2018-10-02
ps4,LASER LEAGUE,82,6.5,27,31,"Sports, Team, Futuristic",roll7,2018-05-10
ps4,DESTINY 2: FORSAKEN,82,6.4,41,299,"Action, Shooter, First-Person, Arcade","Bungie Software, Bungie",2018-09-04
ps4,HITMAN 2,82,8.3,70,752,"Action Adventure, General",Io Interactive,2018-11-09
ps4,SPYRO REIGNITED TRILOGY,82,8.1,80,817,"Miscellaneous, Compilation","Activision, Toys for Bob",2018-11-13
ps4,SPRINT VECTOR,82,7.4,9,32,"Racing, Arcade, Other",Survios,2018-02-13
ps4,MLB THE SHOW 18,82,6.2,35,101,"Sports, Team, Baseball, Sim",Sony Interactive Entertainment,2018-03-27
ps4,NBA 2K19,82,2.7,49,453,"Sports, Team, Basketball, Arcade, Sim",Visual Concepts,2018-09-07
ps4,MEGA MAN 11,82,8.3,52,199,"Action, Platformer, 2D",Capcom,2018-10-02
ps4,BURNOUT PARADISE REMASTERED,82,6.9,39,171,"Racing, Arcade, Automobile","Criterion Games, STELLAR ENTERTAINMENT SOFTWARE LTD",2018-03-16
ps4,ATELIER ARLAND SERIES DELUXE PACK,81,7.3,7,4,"Miscellaneous, Compilation",Gust,2018-12-04
ps4,SLIME-SAN: SUPERSLIME EDITION,81,6.5,11,13,"Action Adventure, Linear",Fabraz,2018-06-26
ps4,OVERCOOKED! 2,81,8.1,37,97,"Action, Arcade",Ghost Town Games Ltd.,2018-08-07
ps4,LIFE IS STRANGE 2: EPISODE 1 - ROADS,81,6.3,38,166,"Action Adventure, General",DONTNOD Entertainment,2018-09-27
ps4,TIMESPINNER,81,6.3,8,28,"Action, Platformer, 2D",Lunar Ray Games,2018-09-25
ps4,MINIT,81,6.8,27,28,"Adventure, General","JW, Kitty, Jukio, and Dom",2018-04-03
ps4,MOONLIGHTER,81,7.3,28,96,"Role-Playing, Action RPG","11 bit studios, Digital Sun",2018-05-29
ps4,FAR CRY 5,81,6.8,83,1991,"Action, Shooter, First-Person, Arcade",Ubisoft Montreal,2018-03-27
ps4,SUBNAUTICA,80,7.5,18,200,"Adventure, General","Unknown Worlds Entertainment, Panic Button",2018-12-04
ps4,LIFE IS STRANGE: BEFORE THE STORM - FAREWELL,80,7.6,12,99,"Action Adventure, General",Deck Nine Games,2018-03-05
ps4,MEGA MAN X LEGACY COLLECTION 1 + 2,80,8.5,20,108,"Miscellaneous, Compilation",Capcom,2018-07-24
ps4,THRONEBREAKER: THE WITCHER TALES,80,7.4,8,108,"Role-Playing, Action RPG, Strategy, Turn-Based, Card Battle",CD Projekt Red Studio,2018-12-04
ps4,THE JACKBOX PARTY PACK 5,80,7.3,7,6,"Miscellaneous, Party / Minigame","Jackbox Games, Inc.",2018-10-16
ps4,OCTAHEDRON,80,7.1,7,11,"Action, Platformer, 2D",Demimonde,2018-03-20
ps4,NHL 19,80,5.2,29,117,"Sports, Team, Ice Hockey, Sim",EA Sports,2018-09-14
ps4,MADDEN NFL 19,80,2,30,256,"Sports, Team, Football, Sim",EA Tiburon,2018-08-10
ps4,DRAGON'S CROWN PRO,80,7.9,48,96,"Action, Role-Playing, Action RPG, Beat-Em-Up, 2D",Vanillaware,2018-05-15
ps4,LUMINES REMASTERED,80,5.4,16,10,"Puzzle, Matching",Enhance Games,2018-06-26
ps4,THE BANNER SAGA 3,80,7.1,10,39,"Strategy, Turn-Based, Tactics",Stoic,2018-07-26
ps4,FIREWALL ZERO HOUR,79,8.3,38,289,"Action, Shooter, First-Person, Tactical","Sony Interactive Entertainment, First Contact Entertainment",2018-08-28
ps4,PRO EVOLUTION SOCCER 2019,79,6.4,56,328,"Sports, Team, Soccer, Sim",Konami,2018-08-28
ps4,FIRE PRO WRESTLING WORLD,79,7.6,19,35,"Sports, Individual, Combat, Wrestling","Spike Chunsoft, ZEX corporation",2018-08-28
ps4,BLEED 2,79,7,9,9,"Action, Platformer, 2D",BootdiskRevolution,2018-02-06
ps4,TACOMA,79,5.8,9,20,"Adventure, General",Fullbright,2018-05-08
ps4,DETROIT: BECOME HUMAN,78,8.7,104,5386,"Action Adventure, Open-World, Adventure, 3D, Third-Person",Quantic Dream,2018-05-25
ps4,EVERSPACE,78,5.9,10,33,"Simulation, Action Adventure, Space, Open-World, Combat",ROCKFISH Games,2018-05-22
ps4,A WAY OUT,78,7.9,62,851,"Action Adventure, General, Linear",Hazelight,2018-03-23
ps4,FOR HONOR: MARCHING FIRE,78,3.4,8,9,"Action Adventure, General",Ubisoft,2018-10-16
ps4,DEATH ROAD TO CANADA,78,6.2,14,10,"Action, General",Rocketcat Games,2018-05-08
ps4,BRIDGE CONSTRUCTOR PORTAL,78,4.2,7,19,"Simulation, Virtual, Career",ClockStone Software,2018-03-01
ps4,FORGOTTON ANNE,78,6.9,23,57,"Adventure, General",Throughline Games,2018-05-15
ps4,THE PERSISTENCE VR,78,8.1,28,73,"Adventure, 3D, First-Person",Firesprite,2018-07-24
ps4,MOTHERGUNSHIP,78,5,20,18,"Action, General",Grip Digital,2018-07-17
ps4,UNDER NIGHT IN-BIRTH EXE:LATE[ST],78,7.4,30,28,"Action, Fighting, 2D",French-Bread,2018-02-09
ps4,THE FOREST,78,7.5,7,88,"Action Adventure, Survival",Endnight Studios,2018-11-06
ps4,LIFE IS STRANGE 2,78,6.5,18,478,"Action Adventure, General",DONTNOD Entertainment,2018-09-26
ps4,THE WALKING DEAD: THE TELLTALE SERIES - THE FINAL SEASON,78,8.2,7,243,"Adventure, Point-and-Click",Telltale Games,2018-08-14
ps4,HORIZON CHASE TURBO,78,7.8,15,133,"Racing, Arcade, Automobile",Aquiris Game Studio,2018-05-15
ps4,THE MISSING: JJ MACFIELD AND THE ISLAND OF MEMORIES,77,7.1,10,20,"Action, General",White Owls,2018-10-15
ps4,FINAL FANTASY XV: ROYAL EDITION,77,8.6,7,553,"Role-Playing, Action RPG",Square Enix,2018-03-06
ps4,LITTLE RED LIE,77,3.8,8,8,"Adventure, General",WZOGI,2018-01-09
ps4,11-11: MEMORIES RETOLD,77,7.7,33,57,"Adventure, General, 3D, Third-Person",Digixart Entertainment,2018-11-09
ps4,UNRAVEL TWO,77,7.7,48,180,"Action, Platformer, 2D",Coldwood Interactive,2018-06-09
ps4,SUPER MEGA BASEBALL 2,77,6.5,7,20,"Sports, Team, Baseball, Arcade",Metalhead Software,2018-05-01
ps4,BATMAN: THE ENEMY WITHIN - EPISODE 4: WHAT AILS YOU,77,6.8,9,20,"Adventure, Point-and-Click",Telltale Games,2018-01-22
ps4,BLASTERS OF THE UNIVERSE,76,7.2,12,13,"Action, Shooter, First-Person, Arcade",Secret Location,2018-02-27
ps4,WWE 2K19,76,6.1,44,160,"Sports, Individual, Combat, Wrestling","Yuke's, Visual Concepts",2018-10-05
ps4,BLAZBLUE: CROSS TAG BATTLE,76,6.5,27,75,"Action, Fighting, 2D",Arc System Works,2018-06-05
ps4,Q.U.B.E. 2,76,7.1,20,17,"Sci-Fi, Action, Shooter, First-Person, Arcade",Toxic Games,2018-03-13
ps4,THE ELDER SCROLLS ONLINE: SUMMERSET,76,5.4,9,37,"Role-Playing, Massively Multiplayer",ZeniMax Media,2018-06-05
ps4,WULVERBLADE,76,6.4,9,8,"Action, Beat-Em-Up, 2D",Darkwind Media,2018-01-30
ps4,MUTANT YEAR ZERO: ROAD TO EDEN,76,7.7,21,89,"Strategy, Turn-Based, Tactics","High Voltage Software, The Bearded Ladies Consulting",2018-12-04
